timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
24.431,786.386,554.395,576.259,745.635,670.859,915.759,1097.588,580.797,1273.054,811.711,1210.647,1057.76
24.464,786.467,555.62,576.571,751.088,678.733,923.417,1099.124,582.324,1275.898,814.228,1210.993,1057.664
24.498,786.824,557.067,578.26,757.679,688.151,932.017,1100.998,584.015,1278.761,817.262,1211.888,1057.733
24.531,787.41,558.794,581.487,765.526,698.904,941.831,1103.057,585.538,1280.96,820.896,1212.727,1057.689
24.564,788.16,561.129,585.834,774.603,710.439,953.061,1105.466,587.041,1282.784,825.308,1213.066,1057.803
24.598,789.007,563.584,591.518,784.564,723.027,965.198,1108.075,588.662,1284.265,830.26,1213.006,1057.588
24.631,789.848,566.272,597.737,794.894,736.279,978.318,1110.736,589.81,1285.462,834.655,1212.905,1057.408
24.681,790.899,570.575,607.857,811.07,756.797,999.776,1114.174,589.925,1287.728,837.692,1213.388,1057.475
24.714,791.568,574.052,613.961,821.71,770.17,1015.042,1116.529,589.196,1289.646,838.766,1214.554,1058.037
24.748,792.057,577.486,620.618,832.281,782.923,1031.438,1118.737,587.902,1291.511,839.334,1215.369,1058.038
24.781,792.455,581.347,626.406,842.174,795.123,1048.579,1120.401,586.755,1292.929,839.526,1215.349,1058.099
24.814,792.753,584.974,632.977,851.606,806.806,1066.037,1121.565,585.904,1293.872,839.767,1215.188,1058.35
24.848,792.666,588.588,639.997,861.227,818.613,1083.527,1122.204,585.258,1294.672,839.797,1214.788,1058.402
24.881,792.618,592.311,647.371,870.813,828.75,1101.926,1122.723,584.768,1295.792,839.564,1214.938,1058.772
24.914,792.622,596.283,655.291,880.182,838.06,1121.22,1122.984,584.392,1296.915,839.165,1215.626,1059.309
24.948,792.447,600.297,663.563,889.173,847.095,1140.27,1122.978,584.064,1297.88,838.581,1216.61,1059.723
24.981,792.364,604.143,671.295,897.195,855.932,1157.607,1122.669,583.492,1298.566,837.395,1216.925,1060.047
25.031,792.052,607.398,682.009,906.066,867.643,1176.89,1121.806,581.985,1299.285,834.631,1216.891,1060.558
25.064,791.656,607.609,688.294,907.603,873.261,1183.213,1121.079,581.197,1299.913,832.589,1217.568,1061.175
25.098,790.934,606.294,692.717,906.403,875.45,1184.44,1120.369,580.946,1299.582,831.559,1217.999,1061.962
25.131,790.096,604.222,696.9,903.037,873.943,1182.033,1119.826,581.262,1298.875,831.245,1217.875,1061.999
25.164,789.264,601.549,701.736,898.089,872.204,1176.992,1118.995,581.743,1297.883,830.659,1217.604,1061.686
25.198,788.549,598.335,707.351,891.869,870.967,1169.233,1117.959,582.125,1296.642,829.656,1216.835,1061.004
25.231,788.019,594.405,712.36,884.547,870.467,1157.8,1116.928,582.397,1295.384,828.229,1216.07,1060.397
25.264,787.873,589.777,716.294,876.47,869.611,1143.171,1116.029,582.897,1294.375,826.873,1215.98,1060.35
25.298,788.277,584.271,718.778,867.577,868.498,1125.748,1115.267,583.646,1293.44,825.82,1216.259,1060.427
25.348,789.453,575.251,720.588,854.019,866.134,1097.683,1114.39,585.429,1292.489,825.089,1216.077,1060.285
25.381,790.663,569.314,720.526,845.418,865.004,1078.178,1113.845,586.837,1291.53,825.066,1215.504,1060.06
25.414,792.289,563.575,720.154,837.015,864.367,1058.883,1113.243,588.452,1290.363,825.464,1214.766,1059.62
25.448,794.053,557.971,720.581,828.738,864.862,1040.687,1112.35,590.454,1289.346,826.434,1214.461,1059.218
25.481,795.98,552.48,720.867,819.958,866.463,1022.224,1111.267,592.405,1288.392,827.828,1214.445,1059.024
25.514,798.195,546.947,721.203,810.961,868.229,1004.319,1110.138,593.606,1287.357,828.404,1214.461,1059.335
25.548,800.705,541.792,721.827,802.851,869.803,988.054,1109.398,593.864,1286.644,827.457,1214.299,1059.513
25.581,803.162,537.302,722.367,795.756,870.676,973.651,1108.941,593.556,1286.078,825.543,1213.955,1059.895
25.614,805.617,533.681,723.051,789.681,872.016,960.689,1108.809,593.21,1285.342,824.0,1213.886,1060.15
25.664,809.571,529.489,724.27,782.131,873.426,943.685,1108.978,592.415,1283.374,821.816,1214.44,1060.553
25.698,811.888,527.246,725.147,777.926,874.638,933.124,1109.172,591.747,1281.049,820.529,1214.703,1060.768
25.731,814.232,525.226,725.637,773.876,875.883,922.757,1109.437,590.922,1278.376,819.026,1214.642,1060.955
25.764,816.568,523.158,726.162,769.833,877.791,912.675,1109.771,589.94,1275.885,817.092,1213.871,1060.793
25.798,818.938,521.322,726.122,765.676,880.441,902.645,1110.272,589.148,1273.964,815.279,1213.0,1060.392
25.831,821.412,519.533,725.443,761.274,882.552,892.793,1110.842,588.574,1272.545,813.354,1212.506,1059.846
25.864,823.912,517.859,723.797,756.789,883.445,882.478,1111.554,588.145,1271.449,811.5,1213.036,1059.181
25.898,826.421,516.439,721.607,752.506,883.316,871.396,1112.42,588.023,1270.903,809.998,1214.154,1058.4
25.931,828.922,515.35,718.669,748.262,882.128,859.326,1113.432,587.957,1270.632,808.442,1215.374,1057.556
25.964,831.319,514.668,715.616,744.067,880.909,846.389,1114.446,587.601,1270.154,807.252,1216.954,1056.725
26.014,834.808,513.793,713.713,737.855,880.177,827.381,1115.345,587.415,1268.638,806.279,1217.246,1056.061
26.048,836.676,513.37,714.894,734.478,880.446,815.755,1115.607,587.55,1267.05,806.719,1216.591,1056.223
26.081,838.158,513.219,717.235,731.721,881.607,805.58,1115.728,587.723,1265.727,806.824,1215.663,1056.378
26.114,839.23,513.088,720.694,729.547,883.717,797.115,1115.839,587.816,1264.836,806.505,1214.84,1056.28
26.148,839.806,513.353,724.494,728.227,887.191,789.847,1116.278,587.826,1264.67,805.705,1214.185,1055.75
26.181,840.293,513.412,728.562,727.289,891.423,784.091,1117.078,587.931,1265.639,804.204,1213.836,1054.793
26.214,840.912,513.026,732.351,726.746,895.431,781.013,1118.256,588.589,1267.271,802.778,1214.308,1053.908
26.248,841.659,512.603,735.113,726.921,898.236,780.882,1120.107,589.797,1270.329,800.564,1215.737,1052.344
