timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
36.477,-0.15,0.008,1.117,-0.138,-0.236,0.954,0.081,-0.306,0.837,0.192,-0.004,1.163,0.374,-0.21,1.061,0.334,-0.316,0.83
36.51,-0.152,0.01,1.123,-0.155,-0.234,0.96,0.059,-0.307,0.836,0.19,-0.004,1.161,0.374,-0.209,1.061,0.334,-0.316,0.83
36.56,-0.155,0.012,1.132,-0.179,-0.231,0.97,0.026,-0.308,0.834,0.187,-0.005,1.158,0.374,-0.207,1.06,0.334,-0.317,0.83
36.594,-0.157,0.014,1.137,-0.196,-0.228,0.977,0.002,-0.309,0.833,0.185,-0.005,1.157,0.374,-0.207,1.059,0.335,-0.317,0.83
36.627,-0.158,0.015,1.143,-0.213,-0.225,0.985,-0.022,-0.31,0.833,0.183,-0.006,1.156,0.374,-0.206,1.059,0.334,-0.317,0.829
36.66,-0.159,0.017,1.148,-0.23,-0.222,0.993,-0.047,-0.31,0.833,0.181,-0.006,1.155,0.373,-0.206,1.059,0.334,-0.317,0.829
36.694,-0.16,0.018,1.152,-0.246,-0.218,1.001,-0.073,-0.31,0.834,0.179,-0.007,1.155,0.372,-0.205,1.059,0.334,-0.317,0.829
36.727,-0.161,0.019,1.157,-0.261,-0.214,1.01,-0.098,-0.31,0.835,0.177,-0.007,1.155,0.371,-0.205,1.059,0.333,-0.317,0.83
36.76,-0.162,0.019,1.16,-0.276,-0.211,1.018,-0.122,-0.31,0.837,0.176,-0.008,1.154,0.37,-0.205,1.059,0.333,-0.317,0.83
36.794,-0.163,0.019,1.163,-0.291,-0.206,1.026,-0.146,-0.309,0.839,0.174,-0.008,1.154,0.37,-0.205,1.059,0.333,-0.317,0.83
36.827,-0.164,0.02,1.166,-0.303,-0.202,1.034,-0.168,-0.309,0.842,0.173,-0.008,1.154,0.369,-0.204,1.059,0.333,-0.317,0.83
36.877,-0.166,0.02,1.168,-0.321,-0.195,1.043,-0.197,-0.307,0.847,0.171,-0.008,1.153,0.369,-0.203,1.058,0.332,-0.317,0.83
36.91,-0.167,0.019,1.169,-0.332,-0.191,1.048,-0.214,-0.306,0.85,0.17,-0.008,1.152,0.368,-0.202,1.058,0.332,-0.317,0.83
36.944,-0.167,0.019,1.169,-0.341,-0.186,1.053,-0.228,-0.304,0.854,0.169,-0.008,1.151,0.368,-0.202,1.058,0.332,-0.317,0.83
36.977,-0.168,0.018,1.168,-0.351,-0.182,1.057,-0.24,-0.303,0.858,0.168,-0.008,1.151,0.368,-0.202,1.058,0.332,-0.317,0.83
37.01,-0.168,0.017,1.166,-0.36,-0.178,1.06,-0.251,-0.301,0.862,0.168,-0.008,1.15,0.368,-0.202,1.058,0.332,-0.317,0.83
