timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
36.716,775.4,511.636,719.747,788.916,982.458,882.508,1124.88,484.541,1273.403,709.748,1257.409,996.441
36.749,779.546,507.308,717.046,780.008,972.278,879.488,1127.667,485.097,1274.603,710.187,1257.371,996.504
36.782,783.818,502.375,710.707,770.254,957.447,874.052,1130.451,485.882,1276.271,710.873,1257.563,996.656
36.816,788.168,497.127,701.079,759.548,937.816,867.112,1133.074,486.957,1278.036,711.675,1257.566,996.87
36.849,792.476,492.047,690.001,748.528,914.915,859.162,1135.627,488.177,1279.717,712.583,1257.81,996.986
36.899,798.685,485.656,673.561,731.349,878.236,845.098,1138.918,489.921,1281.168,713.276,1257.872,996.954
36.932,802.377,482.084,663.767,718.834,854.355,833.749,1140.579,490.677,1281.346,713.595,1257.589,996.899
36.966,805.915,478.758,655.986,705.182,833.218,821.018,1141.767,491.365,1281.195,713.862,1257.267,996.917
36.999,809.256,475.603,650.289,690.664,815.469,807.513,1142.546,492.137,1281.113,714.106,1257.205,997.199
37.032,812.393,472.699,646.495,675.636,801.105,793.52,1143.067,493.043,1281.286,714.485,1257.274,997.369
37.066,815.306,469.988,645.066,660.755,790.396,779.316,1143.31,494.042,1281.646,715.027,1257.33,997.366
37.099,818.149,467.618,646.03,646.578,782.316,766.007,1143.477,494.968,1281.838,715.69,1257.156,997.264
37.132,820.769,465.483,649.413,634.241,776.946,755.374,1143.294,495.852,1281.912,716.441,1256.639,997.098
37.166,823.135,463.903,654.366,624.645,773.729,747.124,1143.02,496.521,1282.249,717.276,1255.961,996.907
37.199,824.691,462.758,660.155,618.642,773.079,740.873,1142.597,497.096,1282.581,718.008,1255.789,997.056
37.249,825.43,462.452,668.062,616.388,776.897,735.969,1142.028,497.547,1282.648,718.599,1256.077,997.439
37.282,825.016,463.252,671.32,618.802,779.401,736.728,1141.899,497.569,1282.721,718.737,1256.321,997.652
37.316,823.888,464.725,672.536,623.45,780.79,738.336,1141.966,497.458,1282.896,718.911,1256.524,997.747
37.349,822.595,466.406,671.308,630.068,783.021,741.223,1142.185,497.309,1283.222,719.187,1256.504,997.748
37.382,820.848,468.172,668.632,638.541,785.863,747.162,1142.537,497.111,1283.501,719.569,1256.635,997.677
37.416,818.492,470.199,665.282,648.706,788.794,756.523,1142.918,496.825,1283.744,719.911,1256.627,997.507
37.449,815.851,472.505,661.336,659.783,790.788,768.661,1143.229,496.583,1283.894,720.366,1256.607,997.347
37.482,812.775,474.963,657.836,672.005,792.937,781.835,1143.174,496.46,1283.982,720.956,1256.793,997.221
37.516,809.341,477.664,655.041,685.025,794.774,796.69,1142.715,496.299,1283.896,721.453,1257.009,997.235
37.566,803.704,482.096,652.742,705.012,797.162,823.933,1141.353,495.849,1283.583,722.2,1257.089,997.128
37.599,799.526,485.573,652.698,718.564,798.844,844.029,1139.97,495.249,1283.252,722.416,1256.927,996.892
37.632,795.224,489.466,653.971,731.932,800.049,865.863,1138.238,494.482,1282.637,722.267,1256.82,996.675
37.666,790.962,493.653,656.474,744.896,800.662,889.162,1136.473,493.631,1281.914,722.184,1256.956,996.521
37.699,786.961,498.332,659.825,757.461,799.862,913.111,1134.694,492.638,1281.165,721.982,1257.19,996.389
37.732,783.271,503.302,663.22,769.204,797.661,936.673,1132.83,491.56,1280.266,721.589,1257.085,996.262
37.766,779.802,508.095,666.41,779.552,794.14,958.99,1130.859,490.471,1279.747,720.844,1257.076,996.255
37.799,776.442,512.214,668.81,787.776,788.87,979.683,1128.777,489.488,1279.856,720.22,1257.134,996.24
37.832,773.326,515.179,669.477,793.291,781.88,996.274,1126.81,488.777,1280.51,719.986,1257.259,996.391
37.882,769.782,518.152,665.134,797.569,768.897,1009.929,1124.636,488.252,1281.888,720.27,1257.331,996.84
37.916,768.226,519.254,657.466,797.779,758.811,1010.948,1123.736,488.24,1282.938,720.917,1257.185,997.151
