timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
26.404,806.222,504.636,705.283,771.955,831.151,988.878,1131.374,496.603,1198.905,707.016,1078.444,761.477
26.437,807.435,503.957,708.456,771.88,844.552,982.496,1131.665,496.446,1198.573,707.614,1078.408,761.483
26.47,808.616,503.56,711.358,771.983,860.237,974.353,1131.768,496.068,1198.263,708.089,1078.312,761.436
26.504,809.721,503.044,715.197,771.817,877.538,965.423,1131.781,495.637,1197.864,708.52,1078.151,761.446
26.537,810.711,502.543,719.91,771.709,893.723,956.608,1131.746,495.067,1197.363,708.766,1078.07,761.472
26.57,811.503,501.888,725.735,771.538,911.83,946.857,1131.679,494.451,1196.83,708.892,1078.002,761.406
26.604,812.311,501.228,731.931,771.288,930.97,935.736,1131.542,493.789,1196.38,708.944,1077.91,761.354
26.637,812.997,500.536,738.541,770.789,950.201,925.051,1131.355,493.117,1195.982,708.865,1077.906,761.387
26.67,813.479,499.807,745.533,770.138,969.441,914.402,1130.93,492.422,1195.699,708.714,1077.747,761.352
26.704,813.799,499.152,752.613,769.33,987.925,904.367,1130.409,491.667,1195.413,708.451,1077.494,761.364
26.737,814.066,498.516,760.139,768.511,1005.433,894.768,1129.803,490.85,1195.119,708.079,1077.491,761.346
26.77,814.11,497.951,767.351,767.826,1020.74,885.512,1129.125,490.16,1194.797,707.686,1077.485,761.345
26.804,814.031,497.492,774.215,767.213,1034.048,877.049,1128.563,489.59,1194.374,707.337,1077.387,761.332
26.837,813.754,497.102,780.678,766.644,1045.808,869.559,1127.865,489.102,1194.044,706.979,1077.165,761.256
26.87,813.349,496.843,786.266,766.151,1055.414,863.061,1127.191,488.701,1193.759,706.599,1077.075,761.181
26.904,812.77,496.678,791.202,765.796,1063.222,857.592,1126.503,488.369,1193.592,706.223,1077.083,761.312
26.937,812.037,496.691,795.463,765.593,1069.396,853.145,1125.808,488.089,1193.55,705.821,1077.042,761.25
26.97,811.184,496.923,798.14,765.715,1073.149,849.849,1125.085,487.683,1193.505,705.251,1077.017,761.219
27.004,810.175,497.257,799.261,766.021,1074.63,847.863,1124.314,487.261,1193.571,704.588,1077.025,761.193
27.037,808.991,497.558,798.373,766.217,1073.299,847.713,1123.58,486.999,1193.651,703.996,1076.974,761.157
27.07,807.622,497.786,794.848,766.259,1068.67,848.842,1122.951,486.805,1193.792,703.426,1076.823,761.012
27.104,806.03,497.917,788.052,766.036,1060.282,850.551,1122.353,486.768,1193.921,702.911,1076.662,760.964
27.137,804.385,498.001,778.321,765.65,1048.42,852.634,1121.703,486.69,1194.194,702.237,1076.641,760.963
27.17,802.56,497.942,766.061,764.901,1033.106,855.437,1121.084,486.715,1194.693,701.512,1076.707,760.928
27.204,800.649,497.849,751.898,763.852,1014.803,858.373,1120.457,486.874,1195.249,700.781,1076.762,760.873
27.237,798.636,497.805,736.61,762.354,994.273,860.925,1119.823,487.112,1195.883,699.973,1076.769,760.894
27.27,796.562,497.902,720.806,760.662,972.127,863.07,1119.162,487.557,1196.757,699.225,1076.865,760.841
27.304,794.655,497.993,704.534,758.44,947.961,865.182,1118.605,488.046,1197.641,698.504,1076.822,760.805
27.337,792.769,498.009,689.251,755.781,923.421,866.67,1117.965,488.658,1198.668,697.795,1076.909,760.776
27.37,791.136,498.096,674.681,752.529,897.821,867.401,1117.427,489.166,1199.707,696.963,1076.945,760.79
27.404,789.69,498.24,660.979,748.591,871.572,867.654,1116.97,489.823,1200.855,696.218,1077.024,760.776
27.437,788.363,498.208,648.426,743.754,844.734,866.737,1116.424,490.353,1201.918,695.304,1077.038,760.743
27.47,787.211,498.125,636.452,737.751,816.678,865.059,1116.071,490.92,1203.002,694.313,1077.072,760.729
27.504,786.091,498.045,625.578,730.98,788.46,862.653,1115.599,491.569,1203.972,693.287,1077.139,760.678
27.537,785.156,497.987,616.008,723.407,760.0,859.676,1115.137,492.25,1204.986,692.223,1077.178,760.677
27.57,784.248,497.883,607.913,715.441,732.491,855.936,1114.65,493.171,1206.064,691.255,1077.256,760.692
27.604,783.433,497.866,601.491,707.46,706.659,851.544,1114.156,494.16,1207.197,690.273,1077.323,760.829
27.637,782.795,497.898,596.963,699.941,683.403,847.063,1113.724,495.255,1208.228,689.26,1077.389,760.827
27.67,782.323,498.078,593.916,693.126,663.449,842.743,1113.233,496.485,1209.104,688.37,1077.386,760.83
27.704,781.963,498.313,592.174,687.408,647.833,838.828,1112.879,497.961,1209.812,687.714,1077.447,760.768
27.737,781.469,498.583,591.344,683.299,636.728,835.719,1112.492,499.689,1210.27,687.271,1077.538,760.842
27.77,780.849,499.075,590.81,681.196,630.056,834.089,1112.118,501.336,1210.397,686.911,1077.474,760.848
27.804,779.936,500.121,589.855,681.408,627.002,834.507,1111.852,502.729,1210.412,686.649,1077.256,760.831
27.837,778.811,501.614,588.365,683.738,627.477,836.762,1111.72,503.513,1210.064,686.146,1077.199,760.788
27.87,777.628,503.408,586.614,688.226,629.094,841.533,1111.69,504.05,1209.563,685.808,1077.209,760.762
27.904,776.473,505.546,584.723,694.805,631.299,848.859,1111.827,504.388,1208.985,685.569,1077.285,760.744
27.937,775.27,508.142,582.982,703.411,634.738,858.651,1112.096,504.641,1208.157,685.571,1077.364,760.77
27.97,774.034,511.094,581.521,713.662,640.275,870.804,1112.378,504.815,1207.14,685.554,1077.442,760.636
28.004,772.922,514.153,581.045,725.18,647.493,885.344,1112.727,505.093,1206.17,685.731,1077.432,760.691
28.037,771.928,517.421,581.971,737.854,656.306,901.543,1113.14,505.454,1205.391,686.002,1077.435,760.712
28.07,771.065,520.893,584.292,751.147,666.865,918.423,1113.59,505.793,1204.95,686.268,1077.31,760.713
28.104,770.426,524.433,588.135,764.499,679.253,936.327,1114.041,506.097,1205.109,686.421,1077.307,760.797
28.137,770.091,527.915,593.681,777.499,693.666,954.785,1114.633,506.255,1205.742,686.371,1077.406,760.795
28.17,769.944,531.254,601.029,789.939,710.045,972.264,1115.275,506.573,1206.647,686.499,1077.517,760.917
28.204,770.25,534.38,609.671,801.172,727.793,988.703,1116.179,506.954,1207.454,686.748,1077.688,761.017
28.237,770.794,536.891,619.076,810.534,746.099,1003.89,1117.368,507.486,1208.013,687.072,1077.711,761.178
28.27,771.647,538.594,628.923,817.723,764.033,1016.391,1118.722,508.062,1208.164,687.476,1077.832,761.291
28.304,772.798,539.51,638.979,822.896,781.105,1025.659,1120.293,508.858,1208.104,688.082,1078.024,761.373
28.337,774.361,539.518,648.449,825.652,796.407,1031.044,1122.09,509.534,1207.92,688.912,1078.159,761.394
