timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
48.431,780.359,608.409,615.123,790.862,590.397,979.257,1060.754,532.368,1129.458,730.578,1041.326,782.318
48.464,778.915,609.438,611.724,791.258,580.911,980.079,1059.487,532.186,1129.125,729.829,1041.006,782.342
48.497,777.596,610.414,607.755,791.147,568.487,980.428,1058.359,531.99,1128.789,729.099,1041.205,782.258
48.531,776.323,611.223,603.198,790.296,554.01,979.92,1057.225,531.854,1128.429,728.46,1041.117,782.227
48.564,775.132,611.932,598.027,788.341,538.514,978.583,1056.309,531.706,1128.17,727.833,1041.066,782.236
48.597,773.828,612.208,592.797,785.921,522.447,976.17,1055.369,531.64,1128.006,727.304,1040.69,782.318
48.631,772.522,612.267,587.311,782.843,505.639,972.567,1054.467,531.661,1127.969,726.805,1040.671,782.295
48.664,771.277,612.303,581.751,779.416,488.732,967.98,1053.659,531.695,1127.884,726.367,1040.615,782.291
48.697,770.186,612.152,576.391,775.639,471.849,962.425,1052.794,531.62,1127.757,725.888,1040.461,782.298
48.731,769.14,611.847,571.369,771.682,455.508,956.449,1052.007,531.512,1127.647,725.395,1040.438,782.291
48.764,768.179,611.422,566.474,767.445,439.75,949.914,1051.241,531.349,1127.419,724.878,1040.386,782.296
48.797,767.106,610.956,561.588,763.431,425.047,943.279,1050.419,531.301,1127.159,724.473,1040.343,782.279
48.831,766.001,610.408,557.168,759.432,411.735,936.413,1049.531,531.282,1126.791,724.045,1040.401,782.241
48.864,764.901,609.806,553.159,755.512,399.537,929.584,1048.61,531.284,1126.181,723.672,1040.386,782.26
48.897,763.706,609.1,549.403,751.736,388.681,922.901,1047.675,531.322,1125.286,723.318,1040.42,782.293
48.931,762.573,608.545,545.94,748.289,378.88,916.178,1046.793,531.36,1124.232,722.966,1040.388,782.158
48.964,761.584,607.905,543.111,744.923,370.304,909.235,1045.815,531.401,1123.319,722.646,1040.287,782.178
48.997,760.521,607.306,540.257,741.575,362.519,902.2,1044.861,531.374,1122.648,722.147,1040.782,782.02
49.031,759.47,606.679,537.881,738.444,355.559,895.53,1043.819,531.194,1122.29,721.56,1040.694,782.006
49.064,758.382,606.0,535.584,735.306,349.4,888.942,1042.708,530.955,1122.148,720.949,1040.576,781.978
49.097,757.428,605.264,533.678,732.261,344.043,882.236,1041.684,530.662,1122.013,720.349,1040.546,781.932
49.131,756.537,604.488,531.926,729.045,339.546,875.516,1040.696,530.449,1121.818,719.833,1040.545,781.883
49.164,755.783,603.661,530.647,726.062,335.98,869.105,1039.82,530.178,1121.436,719.387,1040.158,781.901
49.197,755.201,602.866,529.61,723.017,333.221,862.89,1039.016,529.914,1121.066,718.955,1040.021,781.879
49.231,754.667,601.953,528.732,719.875,331.356,856.807,1038.26,529.671,1120.722,718.605,1039.949,781.868
49.264,754.321,600.957,528.192,716.535,330.508,850.71,1037.672,529.356,1120.372,718.338,1039.898,781.872
49.297,754.238,599.733,528.349,713.097,331.314,844.844,1037.279,529.095,1119.982,718.189,1039.718,781.893
49.331,754.318,598.381,528.965,709.339,333.616,839.049,1037.094,528.967,1119.684,718.194,1039.543,781.9
49.364,754.737,596.903,530.648,705.636,337.614,832.909,1037.191,528.874,1119.489,718.305,1039.478,781.904
49.397,755.414,595.454,533.151,701.62,343.328,826.295,1037.422,528.816,1119.39,718.497,1039.459,781.92
49.431,756.418,593.885,536.481,697.264,350.552,819.429,1037.912,528.725,1119.345,718.792,1039.429,781.909
49.464,757.659,591.921,540.616,692.612,359.26,812.645,1038.649,528.742,1119.403,719.268,1039.44,781.955
49.497,759.24,589.794,545.462,687.777,369.203,806.192,1039.693,528.798,1119.535,719.864,1039.456,781.989
49.531,761.111,587.496,550.886,682.825,380.31,800.138,1040.871,528.858,1119.774,720.514,1039.588,782.006
49.564,763.192,585.121,556.949,677.978,392.672,794.419,1042.11,528.949,1120.15,721.168,1039.609,782.063
49.597,765.345,582.652,564.0,673.764,406.574,788.997,1043.472,529.175,1120.582,721.923,1040.115,782.061
49.631,767.581,580.263,571.413,669.877,421.167,783.754,1044.853,529.35,1120.979,722.726,1040.215,782.112
49.664,769.784,577.609,579.218,666.421,437.105,779.493,1046.36,529.561,1121.381,723.584,1040.339,782.126
49.697,772.089,575.132,587.394,663.688,453.449,775.744,1047.926,530.093,1121.419,725.08,1040.698,781.939
49.731,774.348,573.04,595.205,661.238,469.165,772.239,1049.367,530.231,1121.967,725.911,1040.916,781.896
49.764,776.692,571.004,602.804,659.09,484.126,769.059,1050.897,530.327,1122.49,726.748,1040.973,781.875
49.797,778.902,569.076,610.273,657.901,497.437,766.156,1052.398,530.385,1122.958,727.488,1041.188,781.886
49.831,781.266,567.197,617.092,656.657,509.592,763.727,1053.992,530.386,1123.365,728.243,1040.848,781.977
49.864,783.67,565.369,623.242,655.148,521.473,761.723,1055.622,530.375,1123.799,728.937,1041.283,781.947
49.897,785.936,563.679,629.118,654.009,533.07,759.71,1057.285,530.476,1124.224,729.726,1041.478,781.939
49.931,788.005,561.944,634.781,652.91,544.415,757.119,1058.87,530.611,1124.598,730.497,1041.612,781.947
49.964,789.941,560.529,640.059,652.318,556.001,753.835,1060.299,530.812,1124.929,731.286,1041.434,782.014
49.997,791.996,559.016,644.996,652.213,567.724,750.411,1061.736,531.046,1125.183,732.054,1041.552,782.036
50.031,793.727,557.463,648.991,651.905,580.454,747.215,1062.984,531.153,1125.37,732.662,1041.603,782.05
50.064,795.417,556.046,652.003,651.63,594.658,744.96,1064.201,531.215,1125.547,733.206,1041.693,782.061
50.097,796.973,554.931,654.297,651.794,609.383,742.945,1065.526,531.317,1125.761,733.751,1042.076,782.016
50.131,798.559,553.84,656.127,652.695,624.625,741.539,1066.825,531.49,1125.972,734.353,1042.149,782.04
50.164,800.1,552.904,657.766,654.466,639.657,740.35,1068.172,531.805,1126.113,735.134,1042.161,782.046
50.197,801.486,552.128,658.884,656.958,653.823,740.093,1069.373,532.068,1126.203,735.782,1042.244,782.056
50.231,802.771,551.58,659.337,659.708,667.409,740.623,1070.643,532.23,1126.164,736.378,1042.236,782.084
50.264,803.932,551.4,659.423,662.78,679.709,741.929,1071.851,532.31,1126.178,736.788,1042.482,782.078
50.297,804.868,551.236,659.141,665.633,690.239,743.672,1072.853,532.394,1126.237,737.146,1042.652,782.077
50.331,805.672,551.274,658.08,668.215,698.685,745.642,1073.785,532.433,1126.287,737.415,1042.818,782.121
50.364,806.409,551.465,656.639,670.48,704.256,748.079,1074.647,532.458,1126.39,737.636,1042.97,782.108
50.397,807.065,551.861,654.535,672.548,705.946,751.708,1075.41,532.677,1126.602,738.006,1043.149,782.109
50.431,807.481,552.415,651.704,674.532,704.309,755.824,1076.035,532.924,1126.687,738.446,1042.944,782.2
50.464,807.642,553.164,648.443,676.597,699.857,760.248,1076.505,533.236,1126.89,738.803,1043.265,782.112
50.497,807.505,553.832,644.814,678.853,693.325,764.975,1076.65,533.398,1126.915,738.984,1043.326,782.08
50.531,807.103,555.018,640.296,681.122,686.089,769.455,1076.748,533.516,1126.884,739.118,1043.299,782.107
50.564,806.442,555.965,635.891,683.388,677.852,774.234,1076.601,533.541,1126.805,739.091,1043.346,782.083
50.597,805.645,556.759,631.804,685.93,668.426,780.165,1076.391,533.616,1126.673,739.103,1043.383,782.045
50.631,804.795,557.905,627.749,688.61,657.713,787.121,1076.046,533.564,1126.414,738.988,1043.347,782.009
50.664,803.679,559.164,623.946,691.538,646.711,794.646,1075.44,533.407,1126.149,738.727,1043.243,782.116
50.697,802.602,560.144,620.845,694.353,635.773,802.28,1074.849,533.226,1125.976,738.417,1043.222,782.077
50.731,801.39,561.218,617.993,697.165,625.422,809.917,1074.18,532.965,1125.755,738.009,1043.195,782.067
50.764,800.386,562.217,615.761,699.741,616.307,817.26,1073.512,532.779,1125.552,737.69,1043.112,782.046
50.797,799.46,563.166,614.307,702.522,608.121,824.423,1073.005,532.609,1125.333,737.399,1043.088,782.016
50.831,798.677,564.152,613.179,705.038,600.943,830.856,1072.637,532.556,1125.236,737.256,1043.043,782.033
50.864,798.102,564.971,612.735,707.412,594.881,836.536,1072.392,532.437,1125.239,737.064,1043.003,782.045
50.897,797.628,565.665,612.518,709.445,590.047,840.891,1072.227,532.291,1125.346,736.848,1043.082,781.975
50.931,797.381,566.199,612.345,710.706,587.23,843.6,1072.172,532.123,1125.469,736.654,1043.082,781.989
50.964,797.332,566.521,612.245,711.248,586.235,844.585,1072.195,531.973,1125.593,736.512,1043.049,782.038
50.997,797.428,566.591,612.127,710.928,587.821,843.487,1072.324,531.908,1125.676,736.456,1043.117,782.002
51.031,797.696,566.266,612.268,709.819,591.852,840.287,1072.553,531.915,1125.722,736.529,1043.042,782.07
51.064,798.11,565.816,612.442,707.948,597.753,835.439,1072.876,531.94,1125.819,736.61,1043.097,782.007
51.097,798.662,565.043,613.09,705.518,605.744,829.411,1073.317,531.983,1125.938,736.757,1043.093,782.125
51.131,799.318,564.066,614.105,702.603,614.96,822.381,1073.794,532.07,1126.164,736.92,1043.247,782.028
51.164,800.092,563.025,615.311,699.157,625.2,814.752,1074.301,532.067,1126.314,737.02,1043.289,782.048
51.197,800.884,561.816,616.71,695.325,635.541,807.025,1074.84,532.032,1126.431,737.117,1043.277,782.03
51.231,801.677,560.553,618.53,691.543,645.541,799.088,1075.314,532.012,1126.539,737.204,1043.32,782.033
51.264,802.629,558.931,621.205,687.787,655.062,791.118,1075.872,532.067,1126.734,737.39,1043.338,782.07
51.297,803.566,557.341,624.2,684.053,664.052,783.26,1076.361,532.14,1126.921,737.569,1043.414,782.051
51.331,804.67,555.729,627.689,680.555,672.621,776.173,1076.963,532.226,1127.06,737.791,1043.429,782.063
51.364,805.576,554.654,630.469,677.079,680.594,769.276,1077.448,532.307,1127.169,737.982,1043.41,782.088
51.397,806.525,553.229,634.139,674.085,688.03,763.15,1077.909,532.326,1127.345,738.1,1043.413,782.08
51.431,807.395,552.103,637.624,671.413,694.425,757.876,1078.401,532.292,1127.536,738.164,1043.437,782.086
