timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
19.363,-0.127,0.105,1.185,-0.335,-0.095,1.285,-0.194,-0.188,1.074,0.251,0.043,1.149,0.278,-0.215,0.988,0.101,-0.307,0.806
19.397,-0.136,0.098,1.172,-0.339,-0.114,1.254,-0.171,-0.201,1.06,0.245,0.046,1.145,0.279,-0.213,0.987,0.102,-0.306,0.805
19.43,-0.144,0.092,1.159,-0.342,-0.131,1.225,-0.155,-0.213,1.048,0.239,0.049,1.14,0.28,-0.212,0.987,0.103,-0.306,0.805
19.463,-0.152,0.085,1.148,-0.345,-0.145,1.2,-0.144,-0.224,1.037,0.233,0.052,1.134,0.28,-0.21,0.987,0.104,-0.306,0.805
19.513,-0.162,0.075,1.135,-0.351,-0.161,1.17,-0.136,-0.235,1.024,0.225,0.056,1.126,0.28,-0.21,0.987,0.104,-0.306,0.806
19.547,-0.168,0.071,1.128,-0.356,-0.168,1.155,-0.135,-0.238,1.015,0.219,0.058,1.12,0.28,-0.21,0.987,0.103,-0.307,0.806
19.58,-0.174,0.067,1.122,-0.362,-0.172,1.141,-0.137,-0.241,1.008,0.213,0.059,1.115,0.28,-0.21,0.987,0.104,-0.307,0.806
19.613,-0.179,0.065,1.117,-0.368,-0.174,1.131,-0.139,-0.243,1.003,0.208,0.06,1.11,0.28,-0.21,0.987,0.104,-0.307,0.806
19.647,-0.184,0.062,1.112,-0.374,-0.176,1.121,-0.142,-0.246,1.001,0.203,0.061,1.106,0.28,-0.21,0.987,0.104,-0.307,0.806
19.68,-0.188,0.06,1.107,-0.38,-0.177,1.113,-0.145,-0.249,0.999,0.199,0.062,1.102,0.279,-0.209,0.987,0.104,-0.307,0.806
19.713,-0.192,0.058,1.103,-0.384,-0.179,1.106,-0.148,-0.251,0.995,0.195,0.062,1.099,0.279,-0.209,0.987,0.104,-0.307,0.806
19.747,-0.196,0.056,1.1,-0.388,-0.181,1.1,-0.151,-0.252,0.989,0.191,0.063,1.097,0.278,-0.209,0.988,0.104,-0.307,0.806
19.78,-0.199,0.054,1.097,-0.39,-0.184,1.093,-0.154,-0.254,0.981,0.188,0.063,1.095,0.278,-0.209,0.988,0.104,-0.307,0.806
