timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
29.904,862.443,537.53,800.774,824.23,1062.569,891.529,1170.462,608.36,1327.401,842.759,1251.812,1069.49
29.937,866.173,539.037,807.247,828.843,1072.667,895.082,1173.376,609.699,1329.823,843.484,1252.09,1069.665
29.97,868.972,540.435,813.682,833.216,1083.089,898.513,1175.356,610.285,1331.344,843.254,1252.548,1069.956
30.004,870.817,541.763,819.118,837.06,1092.297,901.095,1176.752,610.075,1331.931,842.749,1253.332,1070.578
30.037,872.04,542.867,823.029,840.084,1098.912,902.438,1178.02,609.525,1332.771,841.711,1255.656,1072.142
30.07,872.232,543.607,823.93,841.902,1100.796,902.802,1178.533,608.92,1333.517,840.693,1257.009,1073.102
30.104,872.084,544.239,822.975,842.462,1099.479,902.827,1178.775,608.28,1333.723,839.895,1256.549,1073.293
30.137,871.285,544.468,821.68,842.0,1097.128,902.732,1178.404,607.44,1332.897,839.253,1255.125,1073.057
30.17,869.819,544.174,819.924,840.768,1094.125,902.233,1177.482,606.437,1331.247,838.644,1253.744,1072.981
30.204,867.797,543.65,817.206,839.016,1089.984,901.781,1175.971,605.207,1329.048,837.709,1252.739,1073.054
30.237,864.981,542.898,813.201,836.858,1084.303,900.749,1173.96,603.922,1326.738,836.719,1251.24,1073.467
30.27,861.746,541.899,807.382,833.986,1076.312,899.161,1171.432,602.647,1323.983,835.802,1249.016,1073.95
30.304,858.058,540.638,799.469,830.291,1065.393,897.158,1168.316,601.384,1320.679,835.034,1246.542,1074.197
30.337,854.024,539.215,789.292,825.687,1050.982,894.541,1164.659,600.407,1316.971,834.946,1243.256,1074.261
30.37,849.656,537.576,776.864,820.145,1033.086,892.207,1160.397,599.461,1313.31,834.059,1240.563,1074.626
30.404,845.05,535.807,763.453,813.857,1013.017,890.051,1155.898,598.131,1309.675,833.356,1239.168,1074.645
30.437,840.509,534.075,749.162,806.818,990.311,888.268,1150.792,597.084,1306.501,831.998,1237.727,1074.462
30.47,835.728,532.48,735.276,799.643,966.352,887.238,1145.078,596.003,1303.076,830.571,1237.073,1073.981
30.504,830.824,531.266,721.149,792.483,940.372,886.768,1139.103,595.133,1299.771,829.471,1236.014,1073.249
30.537,826.132,530.557,707.424,785.573,913.068,886.913,1132.952,594.313,1296.684,826.964,1234.085,1072.745
30.57,821.674,530.101,694.671,778.924,884.191,887.448,1126.963,593.102,1293.032,824.456,1232.509,1072.071
30.604,817.62,530.126,681.993,772.236,853.068,888.614,1121.238,591.752,1289.246,821.693,1229.91,1071.263
30.637,813.793,530.48,669.771,765.596,820.408,889.853,1115.772,590.423,1285.631,818.781,1227.875,1070.606
30.67,810.33,531.053,658.139,758.791,787.128,890.267,1110.898,588.934,1282.154,816.22,1226.928,1070.272
